1,3,3,3,"3Tec","SAR","Prod","2.088",,84,3.00000,,,,"20140317","20140731",0.00600,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,,
2,2,2,2,"3Tec","MEN","Physik Prak-b","G246",,42,2.00000,,,,"20140317","20140731",0.00400,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
2,2,0,2,"3Tec","STB","Physik Prak-a","G246",,42,2.00000,,,,"20140317","20140731",0.00400,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
3,2,2,2,"3Tec","ANZ","ME2","2.088",,84,2.00000,,,,"20140317","20140731",0.00400,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
728,1,1,1,"3Tec","NN","WT-Projekt","2.088",,84,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
4,1,1,1,"3Tec-G2/Inf","RAB","WT-Projekt-G1","2.088",,134,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
4,1,1,0,"3Tec","RAB","WT-Projekt-G1","2.088",,134,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,1,"3Tec-G2/Inf","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,0,"3Tec","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,0,"3Inf/Tec","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
5,1,1,1,"3Tec-G2/Inf","RAB","WT-Projekt-G2","2.088",,134,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
5,1,1,0,"3Tec","RAB","WT-Projekt-G2","2.088",,134,1.00000,,,,"20140317","20140731",0.00200,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
6,4,4,4,"3Tec","KRA","Kost","2.088",,84,4.00000,,,,"20140317","20140731",0.00800,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
7,4,4,4,"3Tec-G2/Inf","NN","InfoSys-G3","2.088",,134,4.00000,,,,"20140317","20140731",0.00800,"kleine Gruppen",,"2.088",,,,"BIn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
7,4,4,0,"3Tec","NN","InfoSys-G3","2.088",,134,4.00000,,,,"20140317","20140731",0.00800,"kleine Gruppen",,"2.088",,,,"BIn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
8,4,4,4,"3Tec","ABL","DA","2.088",,84,4.00000,,,,"20140317","20140731",0.00800,,,"2.088",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
272,3,3,3,"6Inf/Bio","KUN","FS Franz3","1.084",,115,3.00000,,,,"20140317","20140731",0.00600,,,"1.084",,,,"aBno",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
272,3,3,0,"6Bio/Inf","KUN","FS Franz3","1.084",,115,3.00000,,,,"20140317","20140731",0.00600,,,"1.084",,,,"aBno",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
272,3,3,0,"6Tec","KUN","FS Franz3","1.084",,115,3.00000,,,,"20140317","20140731",0.00600,,,"1.084",,,,"aBno",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
10,2,2,2,"6Tec","KUN","SchlQual-G1","3.098",,69,2.00000,,,,"20140317","20140731",0.00400,"max 15 Stud",,"3.098",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
746,2,2,2,"6Tec","KUR","WisProj-G1","3.098",,69,2.00000,,,,"20140317","20140731",0.00400,,,"3.098",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
742,2,2,2,"6Tec","GLS","WisProj-G2","3.098",,69,2.00000,,,,"20140317","20140731",0.00400,,,"3.098",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
12,3,3,3,"WW M2 NW","ROE","RW-Kosten","1.084",,40,3.00000,,,,"20140317","20140731",0.00600,"SS",,"1.084",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
12,3,3,0,"WW M2 Bau","ROE","RW-Kosten","1.084",,40,3.00000,,,,"20140317","20140731",0.00600,"SS",,"1.084",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
14,4,4,4,"2A","DMN","Mathe2","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
15,4,4,4,"2A","REB","Physik","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
16,4,4,4,"2A","RAB","WT","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
17,4,4,4,"2A","KUR","ETech","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
18,4,4,4,"2A","HOFF","ME1","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
19,4,4,4,"2A","LEN","BuBi","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,4,,,,0,0,,0,0,,400000,4.00000,,,,
20,4,4,4,"2A","STZ","VWL","0.055",,69,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
22,2,2,2,"1B","DMN","MatheÜB-G1","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
23,2,2,2,"1B","DMN","MatheÜB-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
25,1,1,1,"1B","RAB","Werkstoffe","0.055",,50,1.00000,,,,"20140317","20140731",0.00200,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,
21,4,4,4,"1B","DMN","Mathe1 Vorl","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
28,2,2,2,"1B","KSL","TZ-G3","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
26,2,2,2,"1B","KSL","TZ-G1","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
27,2,2,2,"1B","KSL","TZ-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
29,4,4,4,"1B","SAC","BWL","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
30,4,4,4,"1AU","GÜN","Mathe1 Vorl","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
31,2,2,2,"1AU","GÜN","MatheÜB-G1","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
32,2,2,2,"1AU","GÜN","MatheÜB-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
33,4,4,4,"1AU","SCN","Inform-G1","BG.090",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
34,4,4,4,"1AU","ANZ","TM","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
35,1,1,1,"1AU","RAB","Werkstoffe","0.055",,50,1.00000,,,,"20140317","20140731",0.00200,,,"0.055",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
36,2,2,2,"1AU","WAK","Chemie","0.055",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
37,2,2,2,"1AU","KSL","TZ-G1","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
38,2,2,2,"1AU","KSL","TZ-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
39,2,2,2,"1AU","KSL","TZ-G3","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
40,4,4,4,"1AU","RIE","BWL","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
41,2,2,2,"1LM","NN","MatheÜB-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,,,"0.055",,,,"aBnR",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
42,4,4,4,"1LM","NN","TM","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"Bn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
43,1,1,1,"1LM","NN","Werkstoffe","0.055",,50,1.00000,,,,"20140317","20140731",0.00200,,,"0.055",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
44,2,2,2,"1LM","NN","TZ-G1","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
45,2,2,2,"1LM","NN","TZ-G2","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
46,2,2,2,"1LM","NN","TZ-G3","1.084",,50,2.00000,,,,"20140317","20140731",0.00400,"2SWS statt 3 SWS planen, wegen zusätzlichen Blöcken a 6 SWS",,"0.055",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
47,4,4,4,"1LM","NN","BWL","0.055",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
48,4,4,4,"1LM","NN","Inform-G1","BG.090",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
49,4,4,4,"1LM","NN","Inform-G2","BG.090",,50,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
50,4,4,4,"2B","REB","Mathe2","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
51,4,4,4,"2B","BEU","Physik","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"Bn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
52,4,4,4,"2B","RAB","WT","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
53,4,4,4,"2B","KUR","ETech","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
54,4,4,4,"2B","HOFF","ME1","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
55,4,4,4,"2B","ENB","BuBi","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,4,,,,0,0,,0,0,,400000,4.00000,,,,
56,4,4,4,"2B","STT","VWL","0.055",,66,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
57,4,4,4,"2C","MEN","Physik","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
58,4,4,4,"2C","RAB","WT","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
59,4,4,4,"2C","PIR","ETech","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
60,4,4,4,"2C","DAE","ME1","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
61,4,4,4,"2LM","SCT","Mathe2","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
62,4,4,4,"2LM","MAU","Physik","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
63,4,4,4,"2LM","DAE","WT","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
64,4,4,4,"2C","ENB","BuBi","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
65,4,4,4,"2C","HEZ","VWL","0.055",,71,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
67,4,4,4,"2LM","GÜN","ME1","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
68,4,4,4,"2LM","LEN","BuBi","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,2,2,,,,,0,0,,,,,400000,4.00000,,,,
69,4,4,4,"2LM","STW","VWL","0.055",,68,4.00000,,,,"20140317","20140731",0.00800,,,"0.055",,,,"aBn",,,,1,2,,,,,0,0,,,,,400000,4.00000,,,,
70,3,3,3,"6AU","NN","ServManag","1.084",,20,3.00000,,,,"20140317","20140731",0.00600,,,"1.084",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,
71,2,2,2,"6AU","NN","WisProj","1.084",,20,2.00000,,,,"20140317","20140731",0.00400,,,"1.084",,,,"Bn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
