803,2,2,2,"1C","ZOL","010","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
3,2,2,2,"1B","STT","041","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
799,2,2,2,"1A","HAB","051","Audimax",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
799,2,2,0,"1B","HAB","051","Audimax",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
799,2,2,0,"1C","HAB","051","Audimax",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
799,2,2,0,"1D","HAB","051","Audimax",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
10,2,2,2,"1D","SMD","031","LO103",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
12,2,2,2,"1A","ERD","041","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
24,2,2,2,"1C","HUBJ","041","LO101",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
32,2,2,2,"1A","SMD","010","LO102",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
36,2,2,2,"1D","STN","041","LO103",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
43,2,2,2,"2A","LAN","020","LO102",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
44,2,2,2,"2A","STN","042","LO305",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
45,2,2,2,"2B","AUG","063","LO106",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
47,2,2,2,"2A","VOL","071","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
47,2,2,0,"WI-2A","VOL","071","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
47,2,2,0,"WI-2C","VOL","071","LE001",,0,2.00000,,,,"20170313","20170730",0.00400,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
