942,3,3,3,"3Tec","NN","Prod","2.088",,84,3.00000,,,,"20141001","20150119",0.00510,,,"2.088",,,,"BIn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,,
1,3,3,3,"3Tec","FIC","Prod","2.088",,134,3.00000,,,,"20141001","20150119",0.00510,"nur 2 Kurse Prod",,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,,
1,3,3,0,"3Tec-G2/Inf","FIC","Prod","2.088",,134,3.00000,,,,"20141001","20150119",0.00510,"nur 2 Kurse Prod",,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,300000,3.00000,,,,
2,2,2,2,"3Tec","MEN","Physik Prak-b","G246",,42,2.00000,,,,"20141001","20150119",0.00340,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
2,2,0,2,"3Tec","STB","Physik Prak-a","G246",,42,2.00000,,,,"20141001","20150119",0.00340,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
3,2,2,2,"3Tec","ANZ","ME2","2.088",,84,2.00000,,,,"20141001","20150119",0.00340,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,
728,1,1,1,"3Tec","NN","WT-Projekt","2.088",,84,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
4,1,1,1,"3Tec-G2/Inf","RAB","WT-Projekt-G1","2.088",,134,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
4,1,1,0,"3Tec","RAB","WT-Projekt-G1","2.088",,134,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,1,"3Tec-G2/Inf","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,0,"3Tec","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
726,1,1,0,"3Inf/Tec","NN","WT-Projekt-G2","2.088",,161,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"BIn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
5,1,1,1,"3Tec-G2/Inf","RAB","WT-Projekt-G2","2.088",,134,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
5,1,1,0,"3Tec","RAB","WT-Projekt-G2","2.088",,134,1.00000,,,,"20141001","20150119",0.00170,,,"2.088",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
6,4,4,4,"3Tec","RET","Kost","2.088",,84,4.00000,,,,"20141001","20150119",0.00680,,,"2.088",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,
7,4,4,4,"3Tec-G2/Inf","NN","InfoSys-G3","2.088",,134,4.00000,,,,"20141001","20150119",0.00680,"kleine Gruppen",,"2.088",,,,"BIn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,
