136,2,2,2,"BF","KLE","206","LO106",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
419,3,3,3,"5WPF","WES","101.2","LO119",,0,3.00000,,,,"20161003","20170107",0.00420,,,,,,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,
973,1,1,1,"3D","HUM","044U","LO305",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
975,1,1,1,"3D","HUM","044E","LO107",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
427,2,2,2,"3C","KOR","032","LE003",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
198,2,2,2,"3C","HUJ","052","LO102",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
198,2,2,0,"3A","HUJ","052","LO102",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
208,2,2,2,"BF","DIE","203","LO101",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
839,2,2,2,"5WPF","SCO","121.6","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
454,2,2,2,"5WPF","WOL","141.1","K127",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
240,2,2,2,"BM","THI","241","LO201",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
241,2,2,2,"BM","SPI","242","LO108",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
242,2,2,2,"BM","GUT","243","LO201",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
1026,2,2,2,"BM","GUT","245","LO305",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
1026,2,0,0,"BM","GUT","245","LO304",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
248,2,2,2,"BHR","MAI","211","LO119",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
249,2,2,2,"BHR","ECK","212","LO119",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
250,2,2,2,"BHR","MAI","217","LO304",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
1042,1,1,1,"BL","KRI","233a","LO302",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
1042,1,0,0,"BL","KRI","233a","LU107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
1044,1,1,1,"BL","DAN","233b","LO302",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
1044,1,0,0,"BL","DAN","233b","LU107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
617,1,1,1,"BL","KRI","234a","LE006",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
435,1,1,1,"BL","DAN","234b","LO302",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
260,1,1,1,"BL","HLZ","237b","LO301",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
261,1,1,1,"BL","STK","237a","LO301",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
968,2,2,2,"BL","KRI","231","LE006",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
264,2,2,2,"BL","KLU","232","LE007",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
265,2,2,2,"BC","SWA","263","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
266,2,2,2,"BC","TRA","264","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
819,1,1,1,"BC","TRA","265(B)",,,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
270,2,2,2,"BC","ROD","261","LO107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
271,2,2,2,"BC","KOE","262","LO107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
317,2,2,2,"BS","HUBJ","271","LO106",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
323,1,1,1,"BS","SRL","273.1","LO301",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
977,1,1,1,"BS","RUH","272.1","LO302",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
653,1,1,1,"BS","KIE","272.2","LO302",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
321,2,2,2,"BS","KIE","275","LO301",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
332,1,1,1,"3C","KIE","044E","LE003",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
335,2,2,2,"5WPF","ALB","121.1","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
336,2,2,2,"5WPF","KAL","121.2","LE007",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
337,2,2,2,"5WPF","KAL","121.3","LE007",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
339,2,2,2,"5WPF","SCO","121.5","LE006",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
602,2,2,2,"5WPF","WOL","141.2","K127",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
600,2,2,2,"5WPF","MUE","121.4","LE006",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
356,2,2,2,"BP","STR","255","LO119",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
390,2,2,2,"5WPF","SHD","101.4","LO203",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
390,2,0,0,"5WPF","SHD","101.4","LU107",,0,4.00000,,,,"20161003","20170107",0.00560,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
946,1,1,1,"BHR","SWR","215","LO202",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
413,1,1,1,"BHR","ECK","215","LO119",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
466,2,2,2,"2A","SCO","081E.1","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
467,2,2,2,"2A","BAN","081E.2","LO107",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
468,2,2,2,"2B","SCO","081E.1","LE007",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
469,2,2,2,"2B","MUE","081E.2","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
472,2,2,2,"2D","SCO","081E.1","LE007",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
474,1,1,1,"3A","KAL","082E.1","LE006",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
475,1,1,1,"3A","SCO","082E.2","LE007",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
476,1,1,1,"3B","KAL","082E.1","LE006",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
477,1,1,1,"3B","HAY","082E.2","LE007",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
478,1,1,1,"3C","HAY","082E.1","LE007",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
480,1,1,1,"3D","SCO","082E.1","LE007",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
532,2,2,2,"6 allg","LAN","142.3","LO103",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
560,2,2,2,"Allg","NOW","SU","LO108",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
748,1,1,1,"1A","WES","061V","Audimax",,70,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
748,1,1,0,"1B","WES","061V","Audimax",,70,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
748,1,1,0,"1C","WES","061V","Audimax",,70,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
748,1,1,0,"1D","WES","061V","Audimax",,70,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
746,2,2,2,"1A","WES","061","LO102",,70,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
576,2,2,2,"1C","SET","061","LE002",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
578,2,2,2,"1D","ROE","061","LO106",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
579,1,1,1,"1A","SHD","062","LO106",,70,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
580,1,1,1,"1C","AUG","062","LO106",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
581,1,1,1,"1B","SHD","062","LO102",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
582,1,1,1,"1D","AUG","062","LO101",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
598,1,1,1,"BC","ROD","265(B)","LO301",,0,1.00000,,,,"20161003","20170107",0.00140,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,
618,2,2,2,"7 allg","STK","511","LO103",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
619,2,2,2,"7 allg","STK","512","LE008",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
620,2,2,2,"3D","SWR","052","LO305",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
621,2,2,2,"BHR","HOL","213","LO301",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
622,2,2,2,"BHR","SWR","214","LO202",,0,2.00000,,,,"20161003","20170107",0.00280,,,,,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,
